7,"Clearview AI used nearly 1m times by US police, it tells the BBC.","Mon, 27 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MDU3MDEx0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUwNTcwMTEuYW1w?oc=5

8,The clean energy milestone the world is set to pass in 2023.,"Fri, 14 Apr 2023 23:35:01 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAyMzA0MTQtY2xpbWF0ZS1jaGFuZ2Utd2h5LTIwMjMtaXMtYS1jbGVhbi1lbmVyZ3ktbWlsZXN0b25l0gEA?oc=5

9,Twitter staff cuts leave Russian trolls unchecked.,"Thu, 13 Apr 2023 23:29:56 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MDY3NzA30gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUwNjc3MDcuYW1w?oc=5

10,The women who left their jobs to code.,"Sat, 08 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MTc1OTAw0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUxNzU5MDAuYW1w?oc=5

11,"Elon Musk BBC interview: Twitter boss on layoffs, misinfo and sleeping in the office.","Wed, 12 Apr 2023 16:49:11 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTI0ODE5NtIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTI0ODE5Ni5hbXA?oc=5

12,ChatGPT: Mayor starts legal bid over false bribery claim.,"Thu, 06 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MjAyNTk30gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUyMDI1OTcuYW1w?oc=5

13,Meet the hacker armies on Ukraine's cyber front line.,"Fri, 14 Apr 2023 23:09:13 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MjUwMzU20gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUyNTAzNTYuYW1w?oc=5

14,Bard: Google's rival to ChatGPT launches for over-18s.,"Tue, 21 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MDE4MTA30gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUwMTgxMDcuYW1w?oc=5

15,Technology has become the double-edged sword of Asia's protests.,"Sun, 26 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLTY0MzAwNDQy0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxkLWFzaWEtNjQzMDA0NDIuYW1w?oc=5

16,ChatGPT bug leaked users' conversation histories.,"Thu, 23 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MDQ3MzA00gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUwNDczMDQuYW1w?oc=5

17,The other Chinese apps taking the US and UK by storm.,"Mon, 03 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MDcyNDA30gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUwNzI0MDcuYW1w?oc=5

18,The tech helping driverless cars see round corners.,"Mon, 27 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTAzNjg5NdIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTAzNjg5NS5hbXA?oc=5

19,Alibaba: China tech giant shares jump after breakup plan announced.,"Wed, 29 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTEwNzkyM9IBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTEwNzkyMy5hbXA?oc=5

20,How an objective measure of pain could counter bias in medicine.,"Fri, 14 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAyMzA0MTQtdGhlLXNlYXJjaC1mb3ItYW4tb2JqZWN0aXZlLW1lYXN1cmUtb2YtcGFpbtIBAA?oc=5

21,The plan to make a giant hot water bottle underground.,"Thu, 13 Apr 2023 23:04:37 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTA5ODc5MtIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTA5ODc5Mi5hbXA?oc=5

22,Theranos Founder Elizabeth Holmes to go to prison end of April.,"Tue, 11 Apr 2023 15:30:09 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC11cy1jYW5hZGEtNjUyNDExMDXSATVodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtdXMtY2FuYWRhLTY1MjQxMTA1LmFtcA?oc=5

24,Twitter's blue ticks disappear as Musk attacks NY Times.,"Sun, 02 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MTU2MjE20gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUxNTYyMTYuYW1w?oc=5

25,Do Kwon: Fugitive 'cryptocrash' boss arrested in Montenegro.,"Fri, 24 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MDU4NTMz0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUwNTg1MzMuYW1w?oc=5

26,Bank governor warns firms raising prices ‘hurts people’.,"Fri, 24 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MDU2NzMz0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUwNTY3MzMuYW1w?oc=5

27,Jack Ma: Alibaba founder seen in China after long absence.,"Mon, 27 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLWNoaW5hLTY1MDg0MzQ00gE2aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxkLWFzaWEtY2hpbmEtNjUwODQzNDQuYW1w?oc=5

28,Commercial development of gene-edited food now legal in England.,"Thu, 23 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9zY2llbmNlLWVudmlyb25tZW50LTY0NTk2NDUz0gE5aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3NjaWVuY2UtZW52aXJvbm1lbnQtNjQ1OTY0NTMuYW1w?oc=5

29,The surprising ways cellphones have changed our lives.,"Mon, 03 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAyMzAzMzEtdGhlLXN1cnByaXNpbmctd2F5LWNlbGxwaG9uZXMtY2hhbmdlZC1vdXItbGl2ZXPSAQA?oc=5

30,NPR quits Twitter over 'government-funded' label.,"Thu, 13 Apr 2023 01:27:34 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC11cy1jYW5hZGEtNjUyMDI5NzjSATVodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtdXMtY2FuYWRhLTY1MjAyOTc4LmFtcA?oc=5

31,Elon Musk: Tesla to build new battery factory in Shanghai.,"Mon, 10 Apr 2023 04:46:42 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTIyODkyN9IBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTIyODkyNy5hbXA?oc=5

32,Multiple injuries after ship tips over at Edinburgh dockyard.,"Wed, 22 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MDM4NjE30gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUwMzg2MTcuYW1w?oc=5

33,The phones that detect earthquakes.,"Fri, 07 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAyMzA0MDUtdGhlLXBob25lcy10aGF0LWRldGVjdC1lYXJ0aHF1YWtlc9IBAA?oc=5

34,Kuwait news outlet unveils AI-generated presenter Fedha.,"Tue, 11 Apr 2023 09:40:11 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NTIzODk1MNIBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1taWRkbGUtZWFzdC02NTIzODk1MC5hbXA?oc=5

35,The signs of heart disease your phone can spot.,"Sat, 08 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAyMzA0MDYtdGhlLXNpZ25zLW9mLWhlYXJ0LWRpc2Vhc2UteW91ci1waG9uZS1jYW4tc3BvdNIBAA?oc=5

36,Why alleged Pentagon leaker Jack Teixeira had top secret access aged 21.,"Fri, 14 Apr 2023 19:19:51 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC11cy1jYW5hZGEtNjUyNzExMzbSATVodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtdXMtY2FuYWRhLTY1MjcxMTM2LmFtcA?oc=5

37,Friend or foe: Can computer coders trust ChatGPT?.,"Fri, 31 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTA4Njc5ONIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTA4Njc5OC5hbXA?oc=5

38,Utah is first US state to limit teen social media access.,"Fri, 24 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC11cy1jYW5hZGEtNjUwNjA3MzPSATVodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtdXMtY2FuYWRhLTY1MDYwNzMzLmFtcA?oc=5

39,UN climate report: Scientists release 'survival guide' to avert climate disaster.,"Mon, 20 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9zY2llbmNlLWVudmlyb25tZW50LTY1MDAwMTgy0gE5aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3NjaWVuY2UtZW52aXJvbm1lbnQtNjUwMDAxODIuYW1w?oc=5

40,Amazon closing UK-based online shop Book Depository.,"Wed, 05 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTE4NDc3NtIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTE4NDc3Ni5hbXA?oc=5

41,BAE Systems awarded more than £600m for fighter jet project.,"Fri, 14 Apr 2023 11:55:08 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLWxhbmNhc2hpcmUtNjUyNzQwMzHSATtodHRwczovL3d3dy5iYmMuY29tL25ld3MvdWstZW5nbGFuZC1sYW5jYXNoaXJlLTY1Mjc0MDMxLmFtcA?oc=5

42,Why fun apps are banned on French officials' phones.,"Mon, 27 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MDg4MTUy0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUwODgxNTIuYW1w?oc=5

43,Why humans will never understand AI.,"Wed, 05 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAyMzA0MDUtd2h5LWFpLWlzLWJlY29taW5nLWltcG9zc2libGUtZm9yLWh1bWFucy10by11bmRlcnN0YW5k0gEA?oc=5

44,How Elon Musk's tweets unleashed a wave of hate.,"Tue, 21 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY0OTg5NzIw0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjQ5ODk3MjAuYW1w?oc=5

45,The web firm that wants to stop you getting 'cancelled'.,"Sun, 26 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTA1MDE2MNIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTA1MDE2MC5hbXA?oc=5

46,Whitehaven Hospital employs robot to help free up staff.,"Thu, 06 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLWN1bWJyaWEtNjUyMDkxNTbSAThodHRwczovL3d3dy5iYmMuY29tL25ld3MvdWstZW5nbGFuZC1jdW1icmlhLTY1MjA5MTU2LmFtcA?oc=5

47,"North Korea says it tested ""most powerful"" missile to date.","Fri, 14 Apr 2023 03:52:55 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLTY1MjcxODM10gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxkLWFzaWEtNjUyNzE4MzUuYW1w?oc=5

48,Are romance authors at risk from book-writing chatbots?.,"Mon, 20 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NDk3NTUyNNIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NDk3NTUyNC5hbXA?oc=5

49,Vodafone says UK broadband services back to normal.,"Mon, 10 Apr 2023 16:49:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY1MjMwODAx0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjUyMzA4MDEuYW1w?oc=5

50,Fake Trump arrest photos: How to spot an AI-generated image.,"Fri, 24 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC11cy1jYW5hZGEtNjUwNjkzMTbSATVodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtdXMtY2FuYWRhLTY1MDY5MzE2LmFtcA?oc=5

51,Henstridge: Air ambulance to get low visibility landing system.,"Fri, 14 Apr 2023 05:13:19 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLWRvcnNldC02NTI2NjkxM9IBN2h0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLWRvcnNldC02NTI2NjkxMy5hbXA?oc=5

52,How X-planes may solve the sonic boom problem.,"Mon, 27 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAyMzAzMjQtaG93LXgtcGxhbmVzLW1heS1zb2x2ZS10aGUtc29uaWMtYm9vbS1wcm9ibGVt0gEA?oc=5

53,Vinod Khosla: Indian start-ups with strong fundamentals will get funding.,"Tue, 28 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLWluZGlhLTY1MDIzMDU00gE2aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxkLWFzaWEtaW5kaWEtNjUwMjMwNTQuYW1w?oc=5

54,Elon Musk: Twitter says parts of source code leaked online.,"Mon, 27 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTA4NDI1NNIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTA4NDI1NC5hbXA?oc=5

55,California considers ban on caste discrimination.,"Thu, 23 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLWluZGlhLTY1MDQ4MDI20gE2aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxkLWFzaWEtaW5kaWEtNjUwNDgwMjYuYW1w?oc=5

56,"Amazon to cut another 9,000 jobs.","Mon, 20 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTAxODAwN9IBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTAxODAwNy5hbXA?oc=5

57,Climate change: Can we really take CO2 back out the air?.,"Tue, 21 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAyMzAzMjEtaXBjYy10aGUtcmlzaW5nLW5lZWQtZm9yLW5lZ2F0aXZlLWVtaXNzaW9uc9IBAA?oc=5

58,Would you open up to a chatbot therapist?.,"Sun, 02 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTExMDY4MNIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NTExMDY4MC5hbXA?oc=5

59,Bristol University student creates app to stop cheats using essay bot.,"Thu, 06 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLWJyaXN0b2wtNjUyMDA1NDnSAThodHRwczovL3d3dy5iYmMuY29tL25ld3MvdWstZW5nbGFuZC1icmlzdG9sLTY1MjAwNTQ5LmFtcA?oc=5

60,Smart glasses at Basildon Hospital speed up procedures.,"Mon, 27 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLWVzc2V4LTY1MDI4NDEz0gE2aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3VrLWVuZ2xhbmQtZXNzZXgtNjUwMjg0MTMuYW1w?oc=5

61,New UK plan to reach net zero goal faces criticism.,"Thu, 30 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9zY2llbmNlLWVudmlyb25tZW50LTY1MTA3MDcy0gE5aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3NjaWVuY2UtZW52aXJvbm1lbnQtNjUxMDcwNzIuYW1w?oc=5

62,Eurovision postcards to feature UK and Ukrainian landmarks.,"Wed, 12 Apr 2023 05:34:33 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay1lbmdsYW5kLXNvbWVyc2V0LTY1MjQ0OTEz0gE5aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3VrLWVuZ2xhbmQtc29tZXJzZXQtNjUyNDQ5MTMuYW1w?oc=5

63,ChatGPT banned in Italy over privacy concerns.,"Sat, 01 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.co.uk,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jby51ay9uZXdzL3RlY2hub2xvZ3ktNjUxMzk0MDbSATJodHRwczovL3d3dy5iYmMuY28udWsvbmV3cy90ZWNobm9sb2d5LTY1MTM5NDA2LmFtcA?oc=5

64,Barcodes at 50: The Spalding supermarket that made retail history.,"Mon, 03 Apr 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jMDR2eG5seXgzN2_SAQA?oc=5

65,Spinal injuries: Paralysed motorcyclist learns to walk again.,"Fri, 14 Apr 2023 05:08:03 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay13YWxlcy02NDI1ODExNdIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay13YWxlcy02NDI1ODExNS5hbXA?oc=5

66,‘I left teaching to train as a heat pump engineer’.,"Mon, 20 Mar 2023 07:00:00 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NDg2MDgwMtIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NDg2MDgwMi5hbXA?oc=5

67,Anne Keast-Butler to be first female director at GCHQ.,"Tue, 11 Apr 2023 12:36:01 GMT",BBC,https://www.bbc.com,https://news.google.com/rss/articles/CBMiJGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay02NTI0MDc1OdIBKGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy91ay02NTI0MDc1OS5hbXA?oc=5

